순번,시도본부,소방서,119안전센터명,주소,latitude,longtitude
242,인천소방본부,서부소방서_인천,서부(인천)_신현,인천광역시 서구 신현동 294,37.5147325881069,126.672511011103
243,인천소방본부,서부소방서_인천,석남,인천광역시 서구 석남로102(석남동),37.5005927312449,126.672967800046
244,인천소방본부,서부소방서_인천,검단,인천광역시 서구 왕길동 635-4,37.602645173654,126.655133030614
245,인천소방본부,서부소방서_인천,검암,인천광역시 서구 검암동 606-9,37.5640759460826,126.673594392091
246,인천소방본부,서부소방서_인천,서부(인천)_원당,인천광역시 서구 원당지구 80블럭 2롯트,0,0
247,인천소방본부,서부소방서_인천,청라,인천광역시 서구 경서동 628-3,0,0
248,인천소방본부,공단소방서,공단_고잔,인천광역시 남동구 남동서로 208(고잔동),37.4081755045764,126.693000037004
249,인천소방본부,공단소방서,옥련,인천광역시 연수구 청량로 155번길 7(옥련동),37.4206702441176,126.651924305546
250,인천소방본부,공단소방서,도림,인천광역시 남동구 비류대로 667(도림동),37.4226793545092,126.709113344636
251,인천소방본부,공단소방서,동춘,인천광역시 연수구 앵고개로 241(동춘동),37.4091495210335,126.671288972739
252,인천소방본부,공단소방서,논현,인천광역시 남동구 소래역로 109(논현동),37.4053359288932,126.729675738644
253,인천소방본부,계양소방서,작전,인천광역시 계양구 장제로 774(계산동),37.537054263815,126.734917972563
254,인천소방본부,계양소방서,계산,인천광역시 계양구 주부토길 557(계산동),0,0
255,인천소방본부,계양소방서,장기,인천광역시 계양구 장기서로 14(장기동),37.5763339796147,126.733690329638
256,인천소방본부,계양소방서,효성,인천광역시 계양구 효서로 96-1(효성동),37.5275762841482,126.706489933391
257,인천소방본부,남부소방서_인천,신기,인천광역시 남구 인하로 190 (주안동),37.4484000155529,126.669004448977
258,인천소방본부,남부소방서_인천,주안,인천광역시 남구 한나루로 607 인천종합건설본부 (도화동),37.460463810933,126.672270959541
259,인천소방본부,남부소방서_인천,도화,인천광역시 남구 장고개로 85 (도화동),37.4754500177007,126.669304839088
260,인천소방본부,남부소방서_인천,용현,인천광역시 남구 독배로 376 (용현동),37.4533880406862,126.648575780992
261,인천소방본부,남부소방서_인천,관교,인천광역시 남구 인하로 450 (관교동),37.4443091294376,126.696590337942
262,인천소방본부,남부소방서_인천,숭의,인천광역시 남구 석정로 51 (숭의동),37.4655868339819,126.643508202679
263,인천소방본부,강화소방서,강화,인천광역시 강화군 강화읍 남문로23번길 11,37.7396723408858,126.487454831449
264,인천소방본부,강화소방서,길상,인천광역시 강화군 길상면 마니산로 93,37.6383381483064,126.482567892195
265,인천소방본부,강화소방서,내가,인천광역시 강화군 내가면 강화서로 235-1 ,37.7175112457322,126.390106700614
266,인천소방본부,공항소방서,공항,인천광역시 중구 공항서로512번길 464(운서동),0,0
267,인천소방본부,공항소방서,영종,인천광역시 중구 운남로 116(운남동),37.488045907059,126.53330556623
268,인천소방본부,공항소방서,운서,인천광역시 중구 흰바위로27번길 16(운서동),37.493719510686,126.488414963111
269,인천소방본부,공항소방서,용유,인천광역시 중구 용유서로128번길 1(운서동),37.4485444022982,126.393957636148
270,인천소방본부,송도소방서,미래,인천광역시 연수구 첨단대로 60번길 15(송도동),37.3672280788106,126.651588040332
271,인천소방본부,송도소방서,신송(구.송도),인천광역시 연수구 해돋이로 92(송도동),37.3909227454514,126.65189340908
272,광주소방안전본부,동부소방서_광주,대인,광주광역시 동구 제봉로 210(대인동),35.1544942942489,126.914804784324
273,광주소방안전본부,동부소방서_광주,지산,광주광역시 동구 밤실로30번길 16(지산동),35.1499586827579,126.938544457704
274,광주소방안전본부,동부소방서_광주,학운,광주광역시 동구 남문로 692(학동),35.1324057596423,126.928868694548
275,광주소방안전본부,서부소방서_광주,화정,광주광역시 서구 화운로 197(화정동),35.1566940534441,126.876225372283
276,광주소방안전본부,서부소방서_광주,염주,광주광역시 서구 염화로 77(화정동),35.1415567447599,126.873826825466
277,광주소방안전본부,서부소방서_광주,금호,광주광역시 서구 운천로 112(쌍촌동),35.142713056313,126.858291647224
278,광주소방안전본부,서부소방서_광주,상무,광주광역시 서구 치평로 65(치평동),35.1532734790409,126.847090991607
279,광주소방안전본부,서부소방서_광주,풍암,광주광역시 서구 회재로 907(금호동),35.1237043065474,126.862675176889
280,광주소방안전본부,남부소방서_광주,송하,광주광역시 남구 송암로58번길 13(송하동),35.1105075675122,126.878340652978
281,광주소방안전본부,남부소방서_광주,월산,광주광역시 남구 수박등로 1(월산동),35.1406130131608,126.894676110442
282,광주소방안전본부,남부소방서_광주,봉선,광주광역시 남구 오방로 63(방림동),35.1310206509394,126.918986688343
283,광주소방안전본부,북부소방서_광주,문흥,광주광역시 북구 서하로 290(오치동),35.186288409879,126.912007146738
284,광주소방안전본부,북부소방서_광주,임동,광주광역시 북구 서림로 5(임동),35.1688675829341,126.890709077159
285,광주소방안전본부,북부소방서_광주,우산,광주광역시 북구 동문대로 127(우산동),35.1744981260011,126.925875872643
286,광주소방안전본부,북부소방서_광주,일곡,광주광역시 북구 설죽로 529(일곡동),35.206335469492,126.897301992454
287,광주소방안전본부,북부소방서_광주,두암,광주광역시 북구 삼정로 5(두암동),35.1623968350747,126.936820863847
288,광주소방안전본부,북부소방서_광주,동림,광주광역시 북구 북문대로 202(동림동),35.1864715696746,126.87029106156
289,광주소방안전본부,광산소방서_광주,하남,광주광역시 광산구 하남산단1번로 13(하남동),35.1860355882358,126.79656403261
290,광주소방안전본부,광산소방서_광주,송정,광주광역시 광산구 상무대로 93-1(도산동),35.1291275580212,126.785494369408
291,광주소방안전본부,광산소방서_광주,월곡,광주광역시 광산구 사암로 276(월곡동),35.1689140158736,126.809326173612
292,광주소방안전본부,광산소방서_광주,비아,광주광역시 광산구 비아로12번길 10(비아동),35.2207615646222,126.82361254924
293,광주소방안전본부,광산소방서_광주,신가,광주광역시 광산구 수등로 236(신가동),35.184899640916,126.834783972802
294,광주소방안전본부,광산소방서_광주,첨단,광주광역시 광산구 임방울대로825번길 16(쌍암동),35.2187761746166,126.84916639493
295,광주소방안전본부,광산소방서_광주,평동,광주광역시 광산구 월전동 1251,35.1243451127666,126.773988762627
296,대전소방본부,중부소방서_대전,삼성,대전광역시 동구 태전로 134,36.3403540075598,127.421941597847
297,대전소방본부,중부소방서_대전,원동,대전광역시 중구 대종로 373,36.3173370007388,127.428013823451
298,대전소방본부,중부소방서_대전,부사,대전광역시 동구 대전천동로 508,36.326992084421,127.432905315097
299,대전소방본부,중부소방서_대전,산내,대전광역시 동구 산내로 1328,36.2819026369734,127.467490677944
300,대전소방본부,중부소방서_대전,용운,대전광역시 동구 용운로 151번길 88,36.3312891024176,127.461790301749
301,대전소방본부,중부소방서_대전,가양,대전광역시 동구 합내로 50,36.3474918071461,127.440581993023
302,대전소방본부,서부소방서_대전,갈마,대전광역시 서구 갈마중로 15,36.3479047129403,127.371118455166
303,대전소방본부,서부소방서_대전,태평,대전광역시 중구 태평로 91,36.3249067014766,127.394217979249
304,대전소방본부,서부소방서_대전,탄방,대전광역시 서구 문정로 142,36.3468208437512,127.395267393678
305,대전소방본부,서부소방서_대전,월평,대전광역시 서구 청사로 27,36.3600075991843,127.366880883004
306,대전소방본부,서부소방서_대전,둔산,대전광역시 서구 둔산로 101번길 26,36.3525365819119,127.385574503517
307,대전소방본부,동부소방서_대전,법동,대전광역시 대덕구 계족로 682,36.3723950007851,127.42900736273
308,대전소방본부,동부소방서_대전,대화,대전광역시 대덕구 대화로 81,36.3669070077479,127.410867904562
309,대전소방본부,동부소방서_대전,덕암,대전광역시 대덕구 신탄진로 681번길 10,36.4391198145669,127.426079301567
310,대전소방본부,동부소방서_대전,문평,대전광역시 대덕구 문평동로 18번길 34,36.4469173628791,127.404715940285
311,대전소방본부,동부소방서_대전,송촌,대전광역시 대덕구 동춘당로 65,36.363480000202,127.441960030546
312,대전소방본부,북부소방서_대전,도룡,대전광역시 유성구 대덕대로 516,36.3791959389675,127.378851656093
313,대전소방본부,북부소방서_대전,전민,대전광역시 유성구 엑스포로 486-11,36.3993172309193,127.405981347732
314,대전소방본부,북부소방서_대전,구암,대전광역시 유성구 월드컵대로 263,36.34892634766,127.329243104933
315,대전소방본부,북부소방서_대전,궁동,대전광역시 유성구 궁동로 35,36.363665992206,127.348708433962
316,대전소방본부,북부소방서_대전,노은,대전광역시 유성구 노은로 101,36.3686893756932,127.31742731886
317,대전소방본부,남부소방서_대전,복수,대전광역시 서구 복수서로 67,36.3093408889406,127.372352374366
318,대전소방본부,남부소방서_대전,문화,대전광역시 중구 계룡로 918번길 67,36.3193169015427,127.411273335978
319,대전소방본부,남부소방서_대전,산성,대전광역시 중구 산성로 59,36.3077276116695,127.39500742182
320,대전소방본부,남부소방서_대전,가수원,대전광역시 서구 용소로 46,36.3090655488135,127.352688240847
321,대전소방본부,남부소방서_대전,원내,대전광역시 유성구 계백로 801번길 17,36.2918952479765,127.31888406396
322,울산소방본부,중부소방서_울산,유곡,울산광역시 중구 종가로 205,35.5629507922677,129.299310395371
323,울산소방본부,중부소방서_울산,성남,울산광역시 중구 만남의거리 14,0,0
324,울산소방본부,중부소방서_울산,병영,울산광역시 중구 구교로 226,35.5645763519744,129.342468653545
325,울산소방본부,중부소방서_울산,농소,울산광역시 북구 아진로 72,35.6299539700581,129.340768875551
326,울산소방본부,중부소방서_울산,언양,울산광역시 울주군 남천둑길 99,35.5588113105753,129.135358521842
327,울산소방본부,중부소방서_울산,태화,울산광역시 중구 태화로 111,35.5533900069999,129.287964702283
328,울산소방본부,중부소방서_울산,범서,울산광역시 울주군 구영앞길 99,35.5697616024895,129.236260837646
329,울산소방본부,중부소방서_울산,매곡,울산광역시 북구 오토밸리로 1024,35.648714218408,129.359559216057
330,울산소방본부,남부소방서_울산,남부(울산)_삼산,울산광역시 남구 삼산중로 149,35.5471316012368,129.335437832909
331,울산소방본부,남부소방서_울산,여천,울산광역시 남구 여천로 81-33,35.5253045346698,129.341332848279
332,울산소방본부,남부소방서_울산,남부(울산)_신정,울산광역시 남구 신정로 87번길 2,35.5393680452438,129.31959829925
333,울산소방본부,남부소방서_울산,무거,울산광역시 남구 문수로 89,35.5389151580809,129.26368361739
334,울산소방본부,남부소방서_울산,남부(울산)_공단,울산광역시 남구 상개로 190,35.5013542086032,129.318770269746
335,울산소방본부,남부소방서_울산,장생포,울산광역시 남구 매암로 18,35.5115616005605,129.377417955259
336,울산소방본부,남부소방서_울산,옥동,울산광역시 남구 대공원입구로21번길 20,35.5343323997831,129.292187472633
337,울산소방본부,동부소방서_울산,화암,울산광역시 동구 꽃바위2가길 9,35.4823516808126,129.412592596677
338,울산소방본부,동부소방서_울산,동부(울산)_화정,울산광역시 동구 방어진순환도로 601,35.4955109497418,129.426997376175
339,울산소방본부,동부소방서_울산,염포,울산광역시 북구 염포로 769,35.5264279914228,129.399015603912
340,울산소방본부,동부소방서_울산,전하,울산광역시 동구 진성 4가길 8,35.509335725768,129.429083383624
341,울산소방본부,동부소방서_울산,강동,울산광역시 북구 산호중앙2로 231 ,0,0
342,울산소방본부,온산소방서_울산,온산,울산광역시 울주군 온산읍 덕신로 232,35.4333845648914,129.306633463856
343,울산소방본부,온산소방서_울산,온양,울산광역시 울주군 온양읍 온양로 74,35.410864781411,129.279686190316
344,울산소방본부,온산소방서_울산,웅촌,울산광역시 울주군 웅촌면 곡천검단로 9,35.4634398139989,129.206448429231
345,울산소방본부,온산소방서_울산,화산,울산광역시 울주군 온산읍 공단로 417,35.4391202898825,129.335212381319
346,세종소방본부,조치원소방서,조치원,세종특별자치시 조치원읍 세종로 2439,36.6047998641767,127.288914218766
347,세종소방본부,조치원소방서,전의,세종특별자치시 전의면 서정길 46-6,36.6864835651022,127.192342698227
348,세종소방본부,조치원소방서,부강,세종특별자치시 부강면 청연로 7,36.5283453242992,127.37211917687
349,세종소방본부,조치원소방서,연서,세종특별자치시 연서면 도신고복로 306,36.5895635168403,127.202303071461
350,세종소방본부,세종소방서,어진,세종특별자치시 어진동 610,36.5041941878607,127.271551919145
351,세종소방본부,세종소방서,아름,세종특별자치시 아름동 보듬3로 119,36.5114201250681,127.24664241317
352,세종소방본부,세종소방서,한솔,세종특별자치시 한솔동 노을3로 29,36.4805041088106,127.259205055663
353,세종소방본부,세종소방서,보람,세종특별자치시 보람동 남세종로 436,36.4779283839499,127.291369452805
354,경기재난본부,수원소방서,정자,수원시 장안구 정자천로 189번길 12 (정자동),37.2971991256724,126.995993076602
355,경기재난본부,수원소방서,남부,수원시 권선구 동수원로 286 (권선동),37.2547415387714,127.036381693548
356,경기재난본부,수원소방서,매산,수원시 팔달구 매산로  89 (매산로 3가),37.2704984896655,127.010674176609
357,경기재난본부,수원소방서,원천,수원시 영통구 중부대로 349 (원천동),37.2731671592456,127.054202938869
358,경기재난본부,수원소방서,지만,수원시 팔달구 경수대로 660 (우만동),37.2843119556419,127.028680131585
359,경기재난본부,수원소방서,서둔,수원시 권선구 서호동로 48 (서둔동),37.2689455710514,126.993384570387
360,경기재난본부,수원소방서,파장,수원시 장안구 서부로 2308 (이목동),37.312384229078,126.979158725441
361,경기재난본부,수원소방서,이의,수원시 영통구 창룡대로 313 (이의동) ,0,0
362,경기재난본부,수원소방서,고색,수원시 권선구 서부로 1614 (고색동),37.2532080967527,126.97532182721
363,경기재난본부,수원소방서,영통,수원시 영통구 매영로 325 (영통동),37.2532212968554,127.068832850913
364,경기재난본부,성남소방서,수진,성남시 수정구 제일로 111 (수진동),37.4366453961943,127.133510891874
365,경기재난본부,성남소방서,신흥,경기도 성남시 수정구 시민로 151 (신흥동),37.4415522509298,127.143268476109
366,경기재난본부,성남소방서,상대원,경기도 성남시 중원구 둔촌대로 457번길 8 (상대원동),37.432418640836,127.168685627713
367,경기재난본부,성남소방서,단대,경기도 성남시 수정구 논골로 11번길 7-2 (단대동),37.4549335841352,127.159564816335
368,경기재난본부,성남소방서,위례,경기도 성남시 수정구 헌릉로 1003 (창곡동),37.4619276808052,127.143625302207
369,경기재난본부,분당소방서,서현,경기도 성남시 분당구 양현로 14 (서현동),37.386039707594,127.119485991125
370,경기재난본부,분당소방서,판교,경기도 성남시 분당구 대왕판교로644번길 62 (삼평동),37.3995424240373,127.113729043462
371,경기재난본부,분당소방서,수내,경기도 성남시 분당구 백현로 241 (수내동),37.3673527932452,127.122594697553
372,경기재난본부,분당소방서,야탑,경기도 성남시 분당구 양현로 485 (야탑4동),37.4164671416142,127.135949085891
373,경기재난본부,분당소방서,구미,경기도 성남시 분당구 돌마로 138 (구미동),37.3518938889055,127.116516045543
374,경기재난본부,부천소방서,중앙,경기도 부천시 신흥로 115 (중동),37.4940412264581,126.778035521764
375,경기재난본부,부천소방서,내동,경기도 부천시 신흥로 364 (내동),37.5161494851909,126.775874398858
376,경기재난본부,부천소방서,중동,경기도 부천시 부일로 346 (중동),37.4877143241975,126.768530283896
377,경기재난본부,부천소방서,괴안,경기도 부천시 부광로8번길 49 (괴안동),37.4827147084027,126.810440093748
378,경기재난본부,부천소방서,원종,경기도 부천시 원종로79번길 41 (원종동),37.5259780731203,126.808502405233
379,경기재난본부,부천소방서,상동,경기도 부천시 장말로 113 (상동),37.4943022566557,126.754495740347
380,경기재난본부,부천소방서,서부,경기도 부천시 계남로 169 (중동),37.5079076893328,126.767776105783
381,경기재난본부,부천소방서,범박,경기도 부천시 범안로 127 (범박동),37.4705466711072,126.809426288878
382,경기재난본부,부천소방서,신상,경기도 부천시 상동로117번길 36 (상동),37.5081269769491,126.751559934038
383,경기재난본부,안양소방서,부림,경기도 안양시 동안구 관평로212번길 32 (관양동),37.3959727363031,126.960766351277
384,경기재난본부,안양소방서,안양,경기도 안양시 만안구 현충로 55 (안양동),37.3903267857071,126.925588860518
385,경기재난본부,안양소방서,비산,경기도 안양시 동안구 평촌대로 389 (비산동),37.4062913124045,126.948736574943
386,경기재난본부,안양소방서,석수,경기도 안양시 만안구 석수로 28 (석수동),37.4089925526693,126.909249197122
387,경기재난본부,안양소방서,귀인,경기도 안양시 동안구 평촌대로 104 (평촌동),37.3817977223212,126.961499873535
388,경기재난본부,안산소방서,고잔,경기도 안산시 단원구 화랑로 407 (고잔동),37.3217355969893,126.832958805798
389,경기재난본부,안산소방서,원시,경기도 안산시 단원구 동산로 31 (원시동),37.3129658104123,126.793593313585
390,경기재난본부,안산소방서,선부,경기도 안산시 단원구 선부광장서로 43 (선부동),37.333947116242,126.804398466661
391,경기재난본부,안산소방서,성곡,경기도 안산시 단원구 장자골로 66 (성곡동),37.3126852956175,126.765526044663
392,경기재난본부,안산소방서,월피,경기도 안산시 상록구 충장로 645 (월피동),37.335035369418,126.854451438203
393,경기재난본부,안산소방서,군자,경기도 안산시 단원구 번영1로 45 (성곡동),37.319899446982,126.735823119242
394,경기재난본부,안산소방서,사동,경기도 안산시 상록구 항가울로 230 (사동),37.300852612644,126.843649279599
395,경기재난본부,안산소방서,대부,경기도 안산시 단원구 영전로 375 (대부동동),37.2402702028901,126.617851099938
396,경기재난본부,안산소방서,반월,경기도 안산시 상록구 건지미길 48 (건건동),37.3030077823494,126.905538102688
397,경기재난본부,용인소방서,역북,경기도 용인시 처인구 명지로 45 (역북동),37.2321556319159,127.189884611282
398,경기재난본부,용인소방서,구갈,경기도 용인시 기흥구 신구로 74 (구갈동),37.2789266876168,127.109867687126
399,경기재난본부,용인소방서,수지,경기도 용인시 수지구 풍덕천로 177 (풍덕천동),37.3260498412624,127.100155394608
400,경기재난본부,용인소방서,양지,경기도 용인시 처인구 양지면 남평로 46 (남곡리),37.2300889185434,127.288921879735
401,경기재난본부,용인소방서,남사,경기도 용인시 처인구 남사면 봉무로 13 (봉무리),37.1154285519964,127.15226588343
402,경기재난본부,용인소방서,포곡,경기도 용인시 처인구 포곡읍 포곡로 252 (삼계리),37.2776622890736,127.230035112665
403,경기재난본부,용인소방서,이동,경기도 용인시 처인구 이동면 백옥대로 416-2 (덕성리),37.1744704589177,127.204263956227
404,경기재난본부,용인소방서,보정,경기도 용인시 기흥구 보정로 114번길 2 (보정동),37.3196817006967,127.115852904973
405,경기재난본부,용인소방서,백암,경기도 용인시 처인구 백암면 백암로 247 (백암리),37.1677158778686,127.371362882119
406,경기재난본부,용인소방서,동백,경기도 용인시 기흥구 동백6로 33 (중동),37.277723668565,127.155212968898
407,경기재난본부,용인소방서,모현,경기도 용인시 처인구 모현면 독점로 31-12 (갈담리),37.3292087399888,127.241566290682
408,경기재난본부,평택소방서,비전,경기도 평택시 중앙로 273 (비전동),36.9904544831465,127.112846579541
409,경기재난본부,평택소방서,안중,경기도 평택시 안중읍 안현로서7길 28 (현화리),36.9818397799278,126.92442361996
410,경기재난본부,평택소방서,팽성,경기도 평택시 팽성읍 팽성송화로 172 (송화리),36.9621334397638,127.059104967917
411,경기재난본부,평택소방서,포승,경기도 평택시 포승읍 평택항로 156번길 11 (만호리),36.9738585510612,126.845441314086
412,경기재난본부,송탄소방서,신장,경기도 평택시 경기대로 1627 (신장동),37.0896975029585,127.062222203127
413,경기재난본부,송탄소방서,진위,경기도 평택시 진위면 봉남길 30,37.1009275346029,127.087332319574
414,경기재난본부,송탄소방서,모곡,경기도 평택시 산단로64번길 2 (모곡동),37.0368089834677,127.077065708167
415,경기재난본부,송탄소방서,서탄,경기도 평택시 서탄면 서탄로 241,37.1058403737273,127.03710146001
416,경기재난본부,송탄소방서,고덕,경기도 평택시 고덕면 고덕로 335,37.045945052625,127.02123595581
417,경기재난본부,송탄소방서,청북,경기도 평택시 청북면 현곡산단로 16,37.0337297267315,126.939209985828
418,경기재난본부,광명소방서,소하,경기도 광명시 금하로 472 (소하동),37.4486869393606,126.885215428438
419,경기재난본부,광명소방서,광명,경기도 광명시 사성로 12 (광명동),0,0
420,경기재난본부,광명소방서,하안,경기도 광명시 범안로 1025 (하안동),37.4615077485066,126.877094070067
421,경기재난본부,광명소방서,광남,경기도 광명시 목감로 34 (광명동),37.4714777854294,126.845605135979
422,경기재난본부,시흥소방서,시흥,경기도 시흥시 정왕신길로 206 (정왕동),37.349561429997,126.739531631495
423,경기재난본부,시흥소방서,은행,경기도 시흥시 은행동 대은로 4 (은행동),37.4393655399614,126.793289026629
424,경기재난본부,시흥소방서,정왕,경기도 시흥시 공단1대로 259번길 1 (정왕동),37.3355707834922,126.729716964601
425,경기재난본부,시흥소방서,연성,경기도 시흥시 새재로 29 (장현동),37.381903084479,126.802937551443
426,경기재난본부,군포소방서,오금,경기도 군포시 고산로 429 (산본동),37.3525682799092,126.927119503192
427,경기재난본부,군포소방서,산본,경기도 군포시 산본로 432번길 1 (산본동),37.368280216661,126.927271726196
428,경기재난본부,화성소방서,향남,경기도 화성시 향남읍 향남로 399 (행정리),37.1310105683569,126.920621081185
429,경기재난본부,화성소방서,정남,경기도 화성시 정남면 정남동로 514 (고지리),37.1650970946765,127.00228093467
430,경기재난본부,화성소방서,동탄,경기도 화성시 동탄반석로 188 (반송동),37.2054620517204,127.072089494276
431,경기재난본부,화성소방서,태안,경기도 화성시 병점중앙로 148 (진안동),37.2111789656722,127.038996719416
432,경기재난본부,화성소방서,남양,경기도 화성시 남양시장로 48 (남양동),37.2087221851313,126.814669889363
433,경기재난본부,화성소방서,봉담,경기도 화성시 봉담읍 샘마을1길 9 (상리),37.2193489428576,126.949928191649
434,경기재난본부,화성소방서,장안,경기도 화성시 장안면 3.1만세로 119 (어은리),37.0863476379114,126.826112766551
435,경기재난본부,화성소방서,목동,경기도 화성시 동탄2지구 공공8블럭 ,0,0
436,경기재난본부,이천소방서,관고,경기도 이천시 경충대로 2739 (관고동),37.2820570899899,127.431582019057
437,경기재난본부,이천소방서,대월,경기도 이천시 경충대로 1973 (사동리),37.2435670875158,127.497398274234
438,경기재난본부,이천소방서,장호원,경기도 이천시 장호원읍 서동대로 8829번길 71 (장호원리),37.1170767191171,127.614731641638
439,경기재난본부,김포소방서,중앙,경기도 김포시 감암로 111 (걸포동),37.6415655279945,126.7085359654
440,경기재난본부,김포소방서,양촌,경기도 김포시 양촌읍 양곡1로 85 (양곡리),37.6581110552064,126.622327912508
441,경기재난본부,김포소방서,통진,경기도 김포시 통진읍 김포대로 2250 (마송리),37.6906614612924,126.596328841226
442,경기재난본부,김포소방서,고촌,경기도 김포시 고촌읍 은행영사정로 31 (신곡리),37.6023740300638,126.773758886841
443,경기재난본부,김포소방서,하성,경기도 김포시 하성면 하성로 404 (마곡리),37.7112774859604,126.637666084616
444,경기재난본부,김포소방서,대곶,경기도 김포시 대곶면 수남로 104,37.633475202913,126.582481793136
445,경기재난본부,김포소방서,마산,경기도 김포시 김포한강8로 196,37.6396597030133,126.644319128034
446,경기재난본부,광주소방서,초월,경기도 광주시 초월읍 무들로 112 (대쌍령리),37.3855769959122,127.299505970502
447,경기재난본부,광주소방서,경안,경기도 광주시 수하길 36 (송정동),37.414802257586,127.264400372608
448,경기재난본부,광주소방서,오포,경기도 광주시 오포읍 오포로 910-5 (고산리),37.3714162221803,127.233556451845
449,경기재난본부,광주소방서,곤지암,경기도 광주시 곤지암읍 도척로 163 (곤지암리),37.3377287991168,127.336812145626
450,경기재난본부,광주소방서,능평,경기도 광주시 오포읍 대명대길 30 (능평리),37.3572271468848,127.168760227276
451,경기재난본부,안성소방서,도기,경기도 안성시 미양로 855 (도기동),37.000699863573,127.255784181787
452,경기재난본부,안성소방서,미양,경기도 안성시 미양면 제2공단3길 8 (계륵리),36.9775506048715,127.260519116241
453,경기재난본부,안성소방서,죽산,경기도 안성시 죽산면 장원공단길 38 (장원리),37.06805785599,127.42395333655
454,경기재난본부,안성소방서,공도,경기도 안성시 공도읍 공도로 111 (만정리),37.0008203885791,127.17311335385
455,경기재난본부,하남소방서,신장,경기도 하남시 대청로 76 (신장동),37.539901048563,127.22042336185
456,경기재난본부,하남소방서,감북,경기도 하남시 감북로 91 (광암동),0,0
457,경기재난본부,하남소방서,덕풍,경기도 하남시 덕풍서로 60 (덕풍동),37.5522687942907,127.204485502633
458,경기재난본부,의왕소방서,고천,경기도 의왕시 오봉로 9 (고천동),37.3441994554514,126.974761209112
459,경기재난본부,의왕소방서,백운,경기도 의왕시 안양판교로 187 (청계동),37.3904788127938,126.992611211165
460,경기재난본부,의왕소방서,오전,경기도 의왕시 경수대로 344 (오전동),37.356321947844,126.968568850059
461,경기재난본부,오산소방서,청학,경기도 오산시 청학로 55-6 (청학동),37.1547073565701,127.063908310447
462,경기재난본부,오산소방서,원동,경기도 오산시 경기대로 99 (원동),37.1336252291928,127.072257851627
463,경기재난본부,여주소방서,여주,경기도 여주시 우암로 110 (월송동),37.2916679914385,127.625804145534
464,경기재난본부,여주소방서,가남,경기도 여주시 가남면 일신로 32 (태평리),37.213433617104,127.543507049653
465,경기재난본부,여주소방서,북내,경기도 여주시 북내면 도예로 440 (당우리),37.3247161360094,127.677886876649
466,경기재난본부,양평소방서,공흥,경기도 양평군 양평읍 경강로 2047 (공흥리),37.5003379879327,127.507338915387
467,경기재난본부,양평소방서,강상,경기도 양평군 강상면 송학길 54 (송학리),37.4803451220548,127.478213938883
468,경기재난본부,양평소방서,용문,경기도 양평군 용문면 연수로 64 (다문리),37.493025248872,127.590302758126
469,경기재난본부,과천소방서,중앙,경기도 과천시 통영로 12 (중앙동),37.4285643268157,126.990524193228
470,경기재난본부,과천소방서,과천,경기도 과천시 궁말로 30 (주암동),37.4424090265084,127.008850386329
471,경기북부소방재난본부,고양소방서,원당,경기도 고양시 덕양구 고양대로 1342,37.6550890289514,126.833202720242
472,경기북부소방재난본부,고양소방서,능곡,경기도 고양시 덕양구 토당로 48,37.6202740111111,126.820728358795
473,경기북부소방재난본부,고양소방서,신도,경기도 고양시 덕양구 삼송로136번길 80-6,37.6524568673538,126.893142146635
474,경기북부소방재난본부,고양소방서,행신,경기도 고양시 덕양구 소원로181번길 52,37.6151826502824,126.843413597695
475,경기북부소방재난본부,고양소방서,화전,경기도 고양시 덕양구 중앙로 78,37.5964996136002,126.877092734813
476,경기북부소방재난본부,일산소방서,장항,경기도 고양시 일산동구 중앙로 1325 ,37.663282370918,126.769626641595
477,경기북부소방재난본부,일산소방서,백석,경기도 고양시 일산동구 장백로 78,37.6442126042292,126.785013583628
478,경기북부소방재난본부,일산소방서,주엽,경기도 고양시 일산서구 주화로 82,37.6702253670299,126.759100503613
479,경기북부소방재난본부,일산소방서,중산,경기도 고양시 일산동구 중산로 218,37.6913911783842,126.780508150169
480,경기북부소방재난본부,일산소방서,고봉,경기도 고양시 일산동구 성현로 429,37.6993610106387,126.830669626875
481,경기북부소방재난본부,일산소방서,대화,경기도 고양시 일산서구 대화동 2321-2,37.6789966302298,126.7419669518
482,경기북부소방재난본부,의정부소방서,중앙,경기도 의정부시 의정로 48 ,37.7371559646345,127.035361042324
483,경기북부소방재난본부,의정부소방서,금오,경기도 의정부시 호국로 1434-14,37.7493755422697,127.061276375394
484,경기북부소방재난본부,의정부소방서,호원,경기도 의정부시 평화로 322번길 7,37.7207991573567,127.048184065127
485,경기북부소방재난본부,의정부소방서,송산,경기도 의정부시 충의로 90,37.7397958287481,127.086542605958
486,경기북부소방재난본부,남양주소방서,평내,경기도 남양주시 평내로 25 ,37.6433215355939,127.232240174107
487,경기북부소방재난본부,남양주소방서,진접,경기도 남양주시 진접읍 금강로 1509-25,37.7255635615024,127.189731694104
488,경기북부소방재난본부,남양주소방서,진건,경기도 남양주시 진건읍 진건오남로 112-21,37.6601477964371,127.180251809493
489,경기북부소방재난본부,남양주소방서,화도,경기도 남양주시 화도읍 수레로 1260번길 25,37.650092392259,127.30480478415
490,경기북부소방재난본부,남양주소방서,와부,경기도 남양주시 와부읍 덕소로 97번길 34-2,37.5857908381608,127.216205219335
491,경기북부소방재난본부,남양주소방서,별내,경기도 남양주시 송산로 41,37.6459361143048,127.1298305898
